nik,nama,usia,jenis_kelamin,alamat,kota,pekerjaan,status_perkawinan
320159001317,Penduduk_1317,11,Laki-laki,Jl. Contoh No.1317,Yogyakarta,Pengangguran,Cerai Mati
320131001318,Penduduk_1318,36,Laki-laki,Jl. Contoh No.1318,Surabaya,Dokter,Belum Kawin
320109001319,Penduduk_1319,59,Laki-laki,Jl. Contoh No.1319,Jakarta,Dokter,Kawin
320109001320,Penduduk_1320,39,Perempuan,Jl. Contoh No.1320,Medan,Pelajar,Kawin
320188001321,Penduduk_1321,54,Perempuan,Jl. Contoh No.1321,Jakarta,Guru,Kawin
320199001322,Penduduk_1322,55,Laki-laki,Jl. Contoh No.1322,Yogyakarta,PNS,Belum Kawin
320179001323,Penduduk_1323,24,Laki-laki,Jl. Contoh No.1323,Jakarta,Dokter,Kawin
320156001324,Penduduk_1324,22,Perempuan,Jl. Contoh No.1324,Yogyakarta,PNS,Cerai Mati
320135001325,Penduduk_1325,69,Perempuan,Jl. Contoh No.1325,Jakarta,Dokter,Kawin
320140001326,Penduduk_1326,56,Perempuan,Jl. Contoh No.1326,Bandung,Petani,Kawin
320103001327,Penduduk_1327,33,Perempuan,Jl. Contoh No.1327,Makassar,Pelajar,Cerai Mati
320103001328,Penduduk_1328,36,Perempuan,Jl. Contoh No.1328,Bandung,Dokter,Kawin
320181001329,Penduduk_1329,20,Perempuan,Jl. Contoh No.1329,Bandung,Petani,Cerai Mati
320196001330,Penduduk_1330,83,Perempuan,Jl. Contoh No.1330,Denpasar,Pengangguran,Kawin
320140001331,Penduduk_1331,81,Perempuan,Jl. Contoh No.1331,Denpasar,Wiraswasta,Cerai Mati
320123001332,Penduduk_1332,62,Perempuan,Jl. Contoh No.1332,Jakarta,Petani,Kawin
320143001333,Penduduk_1333,73,Laki-laki,Jl. Contoh No.1333,Yogyakarta,Mahasiswa,Cerai Mati
320196001334,Penduduk_1334,26,Laki-laki,Jl. Contoh No.1334,Bandung,Dokter,Belum Kawin
320166001335,Penduduk_1335,66,Laki-laki,Jl. Contoh No.1335,Jakarta,Petani,Cerai Mati
320146001336,Penduduk_1336,73,Perempuan,Jl. Contoh No.1336,Denpasar,PNS,Kawin
320175001337,Penduduk_1337,73,Laki-laki,Jl. Contoh No.1337,Makassar,Wiraswasta,Kawin
320188001338,Penduduk_1338,40,Perempuan,Jl. Contoh No.1338,Medan,Guru,Cerai Hidup
320131001339,Penduduk_1339,17,Perempuan,Jl. Contoh No.1339,Jakarta,Dokter,Cerai Mati
320175001340,Penduduk_1340,1,Laki-laki,Jl. Contoh No.1340,Makassar,Mahasiswa,Belum Kawin
320169001341,Penduduk_1341,89,Perempuan,Jl. Contoh No.1341,Medan,Guru,Cerai Mati
320171001342,Penduduk_1342,61,Laki-laki,Jl. Contoh No.1342,Surabaya,Petani,Cerai Mati
320155001343,Penduduk_1343,43,Laki-laki,Jl. Contoh No.1343,Jakarta,Guru,Belum Kawin
320111001344,Penduduk_1344,42,Laki-laki,Jl. Contoh No.1344,Jakarta,Guru,Cerai Mati
320151001345,Penduduk_1345,25,Perempuan,Jl. Contoh No.1345,Surabaya,Wiraswasta,Belum Kawin
320189001346,Penduduk_1346,39,Laki-laki,Jl. Contoh No.1346,Surabaya,Pengangguran,Belum Kawin
320114001347,Penduduk_1347,35,Perempuan,Jl. Contoh No.1347,Jakarta,Guru,Cerai Mati
320128001348,Penduduk_1348,3,Laki-laki,Jl. Contoh No.1348,Surabaya,Guru,Cerai Mati
320128001349,Penduduk_1349,44,Laki-laki,Jl. Contoh No.1349,Bandung,Dokter,Kawin
320166001350,Penduduk_1350,51,Laki-laki,Jl. Contoh No.1350,Medan,Pengangguran,Kawin
320132001351,Penduduk_1351,12,Perempuan,Jl. Contoh No.1351,Medan,Wiraswasta,Cerai Hidup
320106001352,Penduduk_1352,19,Perempuan,Jl. Contoh No.1352,Medan,Mahasiswa,Cerai Hidup
320178001353,Penduduk_1353,44,Perempuan,Jl. Contoh No.1353,Bandung,Petani,Cerai Mati
320143001354,Penduduk_1354,59,Laki-laki,Jl. Contoh No.1354,Yogyakarta,Wiraswasta,Belum Kawin
320185001355,Penduduk_1355,49,Laki-laki,Jl. Contoh No.1355,Surabaya,Wiraswasta,Cerai Hidup
320141001356,Penduduk_1356,61,Perempuan,Jl. Contoh No.1356,Makassar,Pelajar,Cerai Mati
320120001357,Penduduk_1357,17,Perempuan,Jl. Contoh No.1357,Surabaya,Wiraswasta,Cerai Hidup
320189001358,Penduduk_1358,74,Perempuan,Jl. Contoh No.1358,Jakarta,Pengangguran,Belum Kawin
320105001359,Penduduk_1359,57,Perempuan,Jl. Contoh No.1359,Denpasar,Pelajar,Cerai Mati
320108001360,Penduduk_1360,55,Perempuan,Jl. Contoh No.1360,Medan,Petani,Belum Kawin
320116001361,Penduduk_1361,47,Perempuan,Jl. Contoh No.1361,Surabaya,Guru,Cerai Mati
320123001362,Penduduk_1362,12,Laki-laki,Jl. Contoh No.1362,Makassar,Dokter,Cerai Hidup
320142001363,Penduduk_1363,62,Perempuan,Jl. Contoh No.1363,Jakarta,Dokter,Kawin
320132001364,Penduduk_1364,80,Laki-laki,Jl. Contoh No.1364,Bandung,Petani,Cerai Hidup
320154001365,Penduduk_1365,88,Laki-laki,Jl. Contoh No.1365,Yogyakarta,Petani,Cerai Hidup
320152001366,Penduduk_1366,83,Perempuan,Jl. Contoh No.1366,Bandung,Pengangguran,Kawin
320192001367,Penduduk_1367,8,Perempuan,Jl. Contoh No.1367,Makassar,PNS,Kawin
320137001368,Penduduk_1368,21,Laki-laki,Jl. Contoh No.1368,Jakarta,Guru,Cerai Mati
320132001369,Penduduk_1369,81,Perempuan,Jl. Contoh No.1369,Medan,Petani,Cerai Mati
320168001370,Penduduk_1370,87,Perempuan,Jl. Contoh No.1370,Surabaya,Wiraswasta,Belum Kawin
320105001371,Penduduk_1371,80,Laki-laki,Jl. Contoh No.1371,Jakarta,Pengangguran,Belum Kawin
320103001372,Penduduk_1372,70,Laki-laki,Jl. Contoh No.1372,Yogyakarta,Dokter,Cerai Hidup
320170001373,Penduduk_1373,72,Laki-laki,Jl. Contoh No.1373,Bandung,Mahasiswa,Kawin
320162001374,Penduduk_1374,25,Perempuan,Jl. Contoh No.1374,Yogyakarta,Pengangguran,Belum Kawin
320164001375,Penduduk_1375,82,Laki-laki,Jl. Contoh No.1375,Yogyakarta,Dokter,Cerai Hidup
320144001376,Penduduk_1376,89,Perempuan,Jl. Contoh No.1376,Makassar,Pelajar,Kawin
320146001377,Penduduk_1377,12,Laki-laki,Jl. Contoh No.1377,Makassar,Pengangguran,Cerai Mati
320121001378,Penduduk_1378,15,Laki-laki,Jl. Contoh No.1378,Surabaya,Dokter,Cerai Hidup
320154001379,Penduduk_1379,59,Laki-laki,Jl. Contoh No.1379,Makassar,PNS,Cerai Mati
320123001380,Penduduk_1380,26,Perempuan,Jl. Contoh No.1380,Makassar,Pengangguran,Belum Kawin
320109001381,Penduduk_1381,26,Perempuan,Jl. Contoh No.1381,Jakarta,Pengangguran,Belum Kawin
320160001382,Penduduk_1382,47,Laki-laki,Jl. Contoh No.1382,Medan,Guru,Kawin
320106001383,Penduduk_1383,32,Laki-laki,Jl. Contoh No.1383,Surabaya,Petani,Cerai Hidup
320152001384,Penduduk_1384,10,Laki-laki,Jl. Contoh No.1384,Jakarta,Guru,Cerai Mati
320154001385,Penduduk_1385,16,Perempuan,Jl. Contoh No.1385,Medan,Pengangguran,Kawin
320157001386,Penduduk_1386,71,Laki-laki,Jl. Contoh No.1386,Yogyakarta,Petani,Belum Kawin
320105001387,Penduduk_1387,17,Perempuan,Jl. Contoh No.1387,Jakarta,Dokter,Belum Kawin
320170001388,Penduduk_1388,23,Laki-laki,Jl. Contoh No.1388,Denpasar,Mahasiswa,Cerai Hidup
320159001389,Penduduk_1389,26,Laki-laki,Jl. Contoh No.1389,Jakarta,Mahasiswa,Cerai Mati
320118001390,Penduduk_1390,85,Laki-laki,Jl. Contoh No.1390,Makassar,Pengangguran,Cerai Hidup
320179001391,Penduduk_1391,86,Laki-laki,Jl. Contoh No.1391,Medan,PNS,Cerai Mati
320199001392,Penduduk_1392,7,Laki-laki,Jl. Contoh No.1392,Surabaya,Pelajar,Cerai Mati
320161001393,Penduduk_1393,14,Laki-laki,Jl. Contoh No.1393,Surabaya,Dokter,Cerai Hidup
320101001394,Penduduk_1394,79,Perempuan,Jl. Contoh No.1394,Medan,Petani,Kawin
320140001395,Penduduk_1395,7,Laki-laki,Jl. Contoh No.1395,Makassar,Pengangguran,Cerai Hidup
320161001396,Penduduk_1396,9,Perempuan,Jl. Contoh No.1396,Bandung,Dokter,Cerai Hidup
320143001397,Penduduk_1397,48,Laki-laki,Jl. Contoh No.1397,Jakarta,Pengangguran,Belum Kawin
320169001398,Penduduk_1398,72,Laki-laki,Jl. Contoh No.1398,Makassar,PNS,Belum Kawin
320105001399,Penduduk_1399,59,Perempuan,Jl. Contoh No.1399,Denpasar,Wiraswasta,Cerai Hidup
320133001400,Penduduk_1400,87,Laki-laki,Jl. Contoh No.1400,Yogyakarta,Wiraswasta,Cerai Hidup
320119001401,Penduduk_1401,82,Perempuan,Jl. Contoh No.1401,Medan,PNS,Belum Kawin
320191001402,Penduduk_1402,39,Perempuan,Jl. Contoh No.1402,Jakarta,Petani,Cerai Mati
320120001403,Penduduk_1403,18,Laki-laki,Jl. Contoh No.1403,Surabaya,Guru,Cerai Hidup
320183001404,Penduduk_1404,59,Perempuan,Jl. Contoh No.1404,Yogyakarta,PNS,Kawin
320171001405,Penduduk_1405,17,Perempuan,Jl. Contoh No.1405,Bandung,Pengangguran,Kawin
320148001406,Penduduk_1406,14,Laki-laki,Jl. Contoh No.1406,Denpasar,Petani,Kawin
320152001407,Penduduk_1407,31,Perempuan,Jl. Contoh No.1407,Surabaya,Mahasiswa,Cerai Hidup
320169001408,Penduduk_1408,24,Laki-laki,Jl. Contoh No.1408,Medan,PNS,Cerai Mati
320138001409,Penduduk_1409,60,Laki-laki,Jl. Contoh No.1409,Jakarta,Petani,Cerai Mati
320122001410,Penduduk_1410,45,Laki-laki,Jl. Contoh No.1410,Medan,PNS,Belum Kawin
320107001411,Penduduk_1411,3,Laki-laki,Jl. Contoh No.1411,Yogyakarta,PNS,Cerai Hidup
320153001412,Penduduk_1412,37,Perempuan,Jl. Contoh No.1412,Jakarta,Guru,Cerai Mati
320192001413,Penduduk_1413,43,Laki-laki,Jl. Contoh No.1413,Makassar,Guru,Cerai Hidup
320110001414,Penduduk_1414,40,Laki-laki,Jl. Contoh No.1414,Bandung,Pengangguran,Belum Kawin
320153001415,Penduduk_1415,55,Perempuan,Jl. Contoh No.1415,Makassar,Petani,Belum Kawin
320117001416,Penduduk_1416,87,Laki-laki,Jl. Contoh No.1416,Makassar,Petani,Belum Kawin
320143001417,Penduduk_1417,39,Laki-laki,Jl. Contoh No.1417,Medan,Pelajar,Kawin
320138001418,Penduduk_1418,15,Perempuan,Jl. Contoh No.1418,Yogyakarta,PNS,Cerai Hidup
320119001419,Penduduk_1419,4,Perempuan,Jl. Contoh No.1419,Bandung,Wiraswasta,Belum Kawin
320188001420,Penduduk_1420,86,Perempuan,Jl. Contoh No.1420,Jakarta,PNS,Cerai Hidup
320192001421,Penduduk_1421,25,Perempuan,Jl. Contoh No.1421,Jakarta,PNS,Kawin
320181001422,Penduduk_1422,13,Perempuan,Jl. Contoh No.1422,Denpasar,Petani,Kawin
320111001423,Penduduk_1423,82,Perempuan,Jl. Contoh No.1423,Surabaya,PNS,Belum Kawin
320199001424,Penduduk_1424,33,Perempuan,Jl. Contoh No.1424,Denpasar,Dokter,Belum Kawin
320130001425,Penduduk_1425,16,Laki-laki,Jl. Contoh No.1425,Denpasar,PNS,Cerai Mati
320148001426,Penduduk_1426,42,Perempuan,Jl. Contoh No.1426,Jakarta,Dokter,Cerai Hidup
320155001427,Penduduk_1427,66,Perempuan,Jl. Contoh No.1427,Medan,Guru,Belum Kawin
320158001428,Penduduk_1428,55,Perempuan,Jl. Contoh No.1428,Makassar,Wiraswasta,Cerai Mati
320143001429,Penduduk_1429,42,Laki-laki,Jl. Contoh No.1429,Yogyakarta,Pengangguran,Cerai Hidup
320136001430,Penduduk_1430,34,Laki-laki,Jl. Contoh No.1430,Makassar,Petani,Belum Kawin
320107001431,Penduduk_1431,30,Perempuan,Jl. Contoh No.1431,Makassar,PNS,Cerai Mati
320199001432,Penduduk_1432,13,Perempuan,Jl. Contoh No.1432,Bandung,Dokter,Cerai Mati
320153001433,Penduduk_1433,13,Perempuan,Jl. Contoh No.1433,Jakarta,Dokter,Cerai Hidup
320102001434,Penduduk_1434,18,Laki-laki,Jl. Contoh No.1434,Yogyakarta,Guru,Cerai Mati
320187001435,Penduduk_1435,32,Laki-laki,Jl. Contoh No.1435,Medan,Dokter,Cerai Hidup
320158001436,Penduduk_1436,39,Perempuan,Jl. Contoh No.1436,Bandung,Pengangguran,Cerai Hidup
320105001437,Penduduk_1437,46,Laki-laki,Jl. Contoh No.1437,Surabaya,Mahasiswa,Cerai Hidup
320167001438,Penduduk_1438,29,Perempuan,Jl. Contoh No.1438,Medan,Pelajar,Kawin
320157001439,Penduduk_1439,62,Laki-laki,Jl. Contoh No.1439,Denpasar,Pengangguran,Cerai Mati
320120001440,Penduduk_1440,62,Laki-laki,Jl. Contoh No.1440,Medan,Wiraswasta,Cerai Hidup
320103001441,Penduduk_1441,57,Perempuan,Jl. Contoh No.1441,Medan,Pengangguran,Belum Kawin
320159001442,Penduduk_1442,16,Perempuan,Jl. Contoh No.1442,Makassar,Guru,Kawin
320108001443,Penduduk_1443,56,Perempuan,Jl. Contoh No.1443,Medan,Guru,Kawin
320185001444,Penduduk_1444,10,Perempuan,Jl. Contoh No.1444,Denpasar,Pengangguran,Cerai Mati
320183001445,Penduduk_1445,30,Laki-laki,Jl. Contoh No.1445,Denpasar,PNS,Cerai Hidup
320133001446,Penduduk_1446,25,Laki-laki,Jl. Contoh No.1446,Jakarta,Mahasiswa,Cerai Mati
320167001447,Penduduk_1447,84,Laki-laki,Jl. Contoh No.1447,Medan,PNS,Kawin
320159001448,Penduduk_1448,5,Perempuan,Jl. Contoh No.1448,Makassar,PNS,Cerai Hidup
320183001449,Penduduk_1449,65,Laki-laki,Jl. Contoh No.1449,Medan,Pengangguran,Belum Kawin
320196001450,Penduduk_1450,49,Perempuan,Jl. Contoh No.1450,Surabaya,Petani,Cerai Hidup
320104001451,Penduduk_1451,3,Laki-laki,Jl. Contoh No.1451,Surabaya,Petani,Kawin
320192001452,Penduduk_1452,45,Perempuan,Jl. Contoh No.1452,Makassar,Petani,Belum Kawin
320117001453,Penduduk_1453,14,Perempuan,Jl. Contoh No.1453,Jakarta,Mahasiswa,Cerai Hidup
320111001454,Penduduk_1454,30,Laki-laki,Jl. Contoh No.1454,Jakarta,PNS,Belum Kawin
320105001455,Penduduk_1455,68,Perempuan,Jl. Contoh No.1455,Denpasar,Pelajar,Belum Kawin
320150001456,Penduduk_1456,18,Perempuan,Jl. Contoh No.1456,Denpasar,Wiraswasta,Kawin
320169001457,Penduduk_1457,62,Laki-laki,Jl. Contoh No.1457,Bandung,Petani,Belum Kawin
320184001458,Penduduk_1458,37,Perempuan,Jl. Contoh No.1458,Makassar,Petani,Cerai Mati
320181001459,Penduduk_1459,25,Perempuan,Jl. Contoh No.1459,Medan,Guru,Kawin
320118001460,Penduduk_1460,48,Perempuan,Jl. Contoh No.1460,Yogyakarta,PNS,Cerai Mati
320135001461,Penduduk_1461,65,Laki-laki,Jl. Contoh No.1461,Makassar,PNS,Belum Kawin
320104001462,Penduduk_1462,53,Laki-laki,Jl. Contoh No.1462,Bandung,Mahasiswa,Cerai Mati
320172001463,Penduduk_1463,79,Perempuan,Jl. Contoh No.1463,Denpasar,Mahasiswa,Cerai Hidup
320188001464,Penduduk_1464,73,Laki-laki,Jl. Contoh No.1464,Makassar,Petani,Belum Kawin
320133001465,Penduduk_1465,15,Perempuan,Jl. Contoh No.1465,Makassar,PNS,Cerai Hidup
320180001466,Penduduk_1466,49,Perempuan,Jl. Contoh No.1466,Denpasar,Pelajar,Cerai Mati
320179001467,Penduduk_1467,88,Perempuan,Jl. Contoh No.1467,Bandung,Wiraswasta,Cerai Hidup
320169001468,Penduduk_1468,68,Perempuan,Jl. Contoh No.1468,Denpasar,Pengangguran,Belum Kawin
320116001469,Penduduk_1469,12,Perempuan,Jl. Contoh No.1469,Jakarta,PNS,Cerai Hidup
320152001470,Penduduk_1470,59,Laki-laki,Jl. Contoh No.1470,Medan,Guru,Cerai Mati
320192001471,Penduduk_1471,37,Perempuan,Jl. Contoh No.1471,Denpasar,Pengangguran,Cerai Mati
320110001472,Penduduk_1472,61,Laki-laki,Jl. Contoh No.1472,Bandung,PNS,Cerai Mati
320187001473,Penduduk_1473,43,Laki-laki,Jl. Contoh No.1473,Surabaya,Dokter,Belum Kawin
320109001474,Penduduk_1474,70,Perempuan,Jl. Contoh No.1474,Jakarta,Mahasiswa,Cerai Mati
320188001475,Penduduk_1475,39,Perempuan,Jl. Contoh No.1475,Surabaya,Guru,Belum Kawin
320172001476,Penduduk_1476,56,Laki-laki,Jl. Contoh No.1476,Yogyakarta,Wiraswasta,Cerai Hidup
320172001477,Penduduk_1477,63,Laki-laki,Jl. Contoh No.1477,Denpasar,Petani,Cerai Mati
320122001478,Penduduk_1478,46,Laki-laki,Jl. Contoh No.1478,Jakarta,Guru,Cerai Hidup
320193001479,Penduduk_1479,88,Perempuan,Jl. Contoh No.1479,Medan,PNS,Kawin
320154001480,Penduduk_1480,11,Laki-laki,Jl. Contoh No.1480,Denpasar,Petani,Cerai Hidup
320175001481,Penduduk_1481,62,Perempuan,Jl. Contoh No.1481,Medan,PNS,Kawin
320146001482,Penduduk_1482,77,Perempuan,Jl. Contoh No.1482,Makassar,Petani,Cerai Hidup
320181001483,Penduduk_1483,25,Perempuan,Jl. Contoh No.1483,Surabaya,Wiraswasta,Belum Kawin
320133001484,Penduduk_1484,71,Laki-laki,Jl. Contoh No.1484,Jakarta,Mahasiswa,Cerai Hidup
320131001485,Penduduk_1485,52,Perempuan,Jl. Contoh No.1485,Medan,Wiraswasta,Belum Kawin
320168001486,Penduduk_1486,4,Perempuan,Jl. Contoh No.1486,Bandung,Dokter,Belum Kawin
320187001487,Penduduk_1487,59,Perempuan,Jl. Contoh No.1487,Medan,Pelajar,Cerai Mati
320159001488,Penduduk_1488,72,Perempuan,Jl. Contoh No.1488,Bandung,Mahasiswa,Belum Kawin
320101001489,Penduduk_1489,20,Perempuan,Jl. Contoh No.1489,Denpasar,Wiraswasta,Kawin
320131001490,Penduduk_1490,63,Laki-laki,Jl. Contoh No.1490,Jakarta,Dokter,Cerai Mati
320126001491,Penduduk_1491,54,Perempuan,Jl. Contoh No.1491,Medan,Pelajar,Cerai Mati
320105001492,Penduduk_1492,74,Perempuan,Jl. Contoh No.1492,Yogyakarta,Dokter,Cerai Hidup
320143001493,Penduduk_1493,57,Laki-laki,Jl. Contoh No.1493,Medan,PNS,Belum Kawin
320124001494,Penduduk_1494,41,Perempuan,Jl. Contoh No.1494,Yogyakarta,Pengangguran,Belum Kawin
320144001495,Penduduk_1495,3,Laki-laki,Jl. Contoh No.1495,Jakarta,PNS,Kawin
320177001496,Penduduk_1496,6,Perempuan,Jl. Contoh No.1496,Medan,Petani,Cerai Hidup
320113001497,Penduduk_1497,5,Laki-laki,Jl. Contoh No.1497,Bandung,Mahasiswa,Cerai Hidup
320124001498,Penduduk_1498,5,Laki-laki,Jl. Contoh No.1498,Medan,PNS,Cerai Mati
320113001499,Penduduk_1499,54,Perempuan,Jl. Contoh No.1499,Surabaya,Guru,Cerai Mati
320117001500,Penduduk_1500,47,Perempuan,Jl. Contoh No.1500,Denpasar,Dokter,Cerai Mati
